Ticker,AAPL,ABBV,ADBE,AMZN,BAC,COST,CRM,CSCO,CVX,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,META,MRK,MSFT,NFLX,NVDA,PEP,PG,T,TSLA,UNH,V,WMT,XOM
GOOGL,0.00020688397053327722,0.00012239961036857876,0.0002385076928453899,0.0002218694719704852,0.00014628737054782362,0.00010551968871621473,0.00021575526881635138,0.00015628807202564495,0.00012866994848125072,0.00013544355543334115,0.0002927918225221821,0.00012888702934722758,0.00019587200498661977,8.2251259982044e-05,0.00012801182287429334,8.185223433512727e-05,0.00019594110495325842,0.0002492991830271789,8.504730698123946e-05,0.00021972798962055983,0.00021735752385388654,0.0003036392453400828,7.89511127222817e-05,6.799762491452698e-05,7.963620892060607e-05,0.00023095565623903317,0.00013640929050625538,0.00017935000919929367,6.403450214457976e-05,0.0001326772721360479
HD,0.00013479501173994417,9.037204252537705e-05,0.00014504201833688188,0.00012129306302957831,0.00012693972330921844,0.00010076356251324609,0.0001317599142686368,0.00011955320194421717,0.00010012203605122475,0.00010920657591673838,0.00012888702934722758,0.00020333184086573043,0.00014149700377274604,6.848924827100608e-05,0.00011408857110722673,7.475848550436218e-05,0.00013293015718237472,0.00012867639024782251,7.051996353950322e-05,0.00013476461608446147,0.00012209159135613207,0.00020535647333249613,8.031828880564773e-05,7.189516549544057e-05,8.348124466521666e-05,0.00015730220553651273,0.00010787610120354052,0.00012582463770771969,7.414095398430978e-05,9.495534790627431e-05
INTC,0.00020585506114450232,0.0001310737130147409,0.00021142334266662115,0.00018894489566028162,0.00017597355700514606,0.0001147326577420108,0.00018869909506951985,0.0001889754905741232,0.00015450222576585926,0.00014219509411895432,0.00019587200498661977,0.00014149700377274604,0.00043797517409813045,9.015568346273841e-05,0.00015306861399635942,8.955532974261898e-05,0.00019305931658272958,0.00019542656688633394,8.762669377752115e-05,0.0001989153075560063,0.00021100542531508442,0.0003439359262742692,8.960335162332345e-05,7.133679278940203e-05,0.00010314869772430117,0.00027317201494545993,0.00013314502983792636,0.00017520592969741457,8.000376392411738e-05,0.00015916760591971494
JNJ,7.944835928829923e-05,8.629983641146767e-05,7.45202568491696e-05,6.173034272610632e-05,8.048206101862588e-05,6.480945223493886e-05,6.964327465997224e-05,9.382713709190115e-05,7.626901337748153e-05,6.427009833823029e-05,8.2251259982044e-05,6.848924827100608e-05,9.015568346273841e-05,0.00013194983271359872,7.473537200951836e-05,7.028994893279583e-05,8.713175658788184e-05,7.219426326856214e-05,8.606600840704532e-05,8.156149722920306e-05,6.626907892024317e-05,9.17932571570533e-05,7.203016596815658e-05,7.130756410066338e-05,7.182551784901424e-05,6.431307561564204e-05,9.332120950799085e-05,8.19626598369482e-05,5.554182224817691e-05,7.512769361042183e-05
JPM,0.00011713843762527454,9.59209340406168e-05,9.381829713506283e-05,8.554801001472476e-05,0.00029438802711761444,6.533102668895073e-05,0.00011212161546182843,0.0001349986066632043,0.00018677392334886384,0.00015650324674059324,0.00012801182287429334,0.00011408857110722673,0.00015306861399635942,7.473537200951836e-05,0.00027654794131472986,9.740601244293515e-05,0.00016292894671563783,0.00011161057731358314,8.276258850336299e-05,0.00010906032279092678,8.085009221698116e-05,0.0001552587081436341,6.328125644388753e-05,5.7881311933134586e-05,0.00012865025370898596,0.00013717025122876432,0.0001259235972063023,0.00014983717807827247,5.113224239150686e-05,0.00019856406859197108
KO,7.247633256414684e-05,7.030866560628994e-05,7.557854325676862e-05,4.741447007915619e-05,0.000103270976674131,6.032383313914636e-05,7.055320533842554e-05,7.966414333114704e-05,9.18548972692296e-05,9.082092136536229e-05,8.185223433512727e-05,7.475848550436218e-05,8.955532974261898e-05,7.028994893279583e-05,9.740601244293515e-05,0.0001348396886131787,0.00010328357472753976,6.648937399606629e-05,7.329896146155626e-05,7.820215547953549e-05,3.815130627895471e-05,7.436483886601044e-05,9.227871683279314e-05,7.971811996916416e-05,8.238466437950533e-05,7.705702860254476e-05,7.733645427268051e-05,9.69912826880821e-05,5.0091979177567315e-05,9.475234236620485e-05
MA,0.00018776989297034067,0.00011900106764588775,0.000220716664780951,0.000183680060298486,0.0001808041876990384,9.647940003938562e-05,0.00022051970059629272,0.0001696978336465024,0.00015629718913463093,0.00017354002231315617,0.00019594110495325842,0.00013293015718237472,0.00019305931658272958,8.713175658788184e-05,0.00016292894671563783,0.00010328357472753976,0.0003291982061671506,0.00020072584945590762,9.866307856968807e-05,0.00019756095631032718,0.00017248945912756857,0.000269869601282722,8.190162068818234e-05,7.741599987612034e-05,9.979394634713482e-05,0.00022016624648919341,0.00014093201429176783,0.00026060929458398863,6.1032801079940956e-05,0.0001585711311015077
META,0.00022606635048777007,0.00010209942635822829,0.00025655229784204747,0.00024914017290000124,0.0001303404093292374,0.00010927464323880147,0.00023036597535175513,0.0001450763532560187,0.00010927730053922318,0.00013278795337908067,0.0002492991830271789,0.00012867639024782251,0.00019542656688633394,7.219426326856214e-05,0.00011161057731358314,6.648937399606629e-05,0.00020072584945590762,0.00043437349537583296,7.764667551367559e-05,0.0002151448464960112,0.0002512064356594962,0.00032655110804127337,7.567463029307608e-05,6.129934507688633e-05,6.357801801110183e-05,0.0002554001740024643,0.00012229409304765962,0.00017845663855976563,6.11193999828015e-05,0.00010928968869631221
MRK,8.109287357599411e-05,0.00010575572003189349,9.163963640147909e-05,6.410801792933987e-05,8.963995796776696e-05,6.0740716999645126e-05,8.752669247681083e-05,9.354243950816784e-05,8.597317609012821e-05,6.826629023676262e-05,8.504730698123946e-05,7.051996353950322e-05,8.762669377752115e-05,8.606600840704532e-05,8.276258850336299e-05,7.329896146155626e-05,9.866307856968807e-05,7.764667551367559e-05,0.00017919342341208246,9.183964771957844e-05,6.98103778458694e-05,0.00010125569126002385,6.71115032539158e-05,6.725597868795737e-05,7.470759567656732e-05,7.974241698785642e-05,9.672114760305018e-05,9.29580483866093e-05,4.8086862171779676e-05,8.126599989837385e-05
MSFT,0.000217161733040742,0.00011164172250905334,0.00026343278997291317,0.00022486403002176068,0.00012499528928624446,0.00011828587826099962,0.0002359526667235176,0.0001643608085644016,0.0001060161830772936,0.00012014883567242785,0.00021972798962055983,0.00013476461608446147,0.0001989153075560063,8.156149722920306e-05,0.00010906032279092678,7.820215547953549e-05,0.00019756095631032718,0.0002151448464960112,9.183964771957844e-05,0.0002673624422363829,0.00022203476583460672,0.00031643679478504975,8.427877559147383e-05,7.361558877000505e-05,6.49529359353675e-05,0.0002621048432182185,0.00013386128816291986,0.0001784396716187322,7.473335231686422e-05,9.894902724743985e-05
NFLX,0.0002193493996480697,8.845335621094609e-05,0.00029116304222616835,0.00029369607501733336,0.00010160341188459132,0.0001218407880924919,0.0002582081462208324,0.00015118379721467965,7.62217921835474e-05,0.00010647599224647308,0.00021735752385388654,0.00012209159135613207,0.00021100542531508442,6.626907892024317e-05,8.085009221698116e-05,3.815130627895471e-05,0.00017248945912756857,0.0002512064356594962,6.98103778458694e-05,0.00022203476583460672,0.0005773468070206185,0.0003507077474751364,5.940258108671072e-05,5.186637425325712e-05,4.474134434110487e-05,0.0003139396104109213,0.0001224749229261368,0.0001578663924253048,7.672810876316415e-05,6.789133427967526e-05
NVDA,0.00032559644525498766,0.00015478612757972754,0.00038010727535479346,0.00033891340186731215,0.00018396376688288897,0.00016855529618177876,0.00033366384155411756,0.00022866017628916553,0.0001570049319098616,0.00015594242854137082,0.0003036392453400828,0.00020535647333249613,0.0003439359262742692,9.17932571570533e-05,0.0001552587081436341,7.436483886601044e-05,0.000269869601282722,0.00032655110804127337,0.00010125569126002385,0.00031643679478504975,0.0003507077474751364,0.000795923850793595,9.156040546623348e-05,8.369834482167121e-05,7.329274324318419e-05,0.0004452010921236272,0.00017536225025019996,0.000244653818700316,0.00010696486401869708,0.00015237578798169346
PEP,8.384090232412213e-05,7.105725331811961e-05,8.301281113734892e-05,6.288427257594772e-05,6.583306037836289e-05,7.094374758513942e-05,7.356174241938012e-05,7.887127840632806e-05,5.8653484849389325e-05,6.622173753617272e-05,7.89511127222817e-05,8.031828880564773e-05,8.960335162332345e-05,7.203016596815658e-05,6.328125644388753e-05,9.227871683279314e-05,8.190162068818234e-05,7.567463029307608e-05,6.71115032539158e-05,8.427877559147383e-05,5.940258108671072e-05,9.156040546623348e-05,0.00012420199411703156,8.749052888859785e-05,6.434137792596153e-05,7.492988679472409e-05,7.316056477043662e-05,7.79322321121961e-05,6.35433656054568e-05,6.298232441138795e-05
PG,7.149377720301127e-05,6.236358745748093e-05,6.697512324570115e-05,5.463011039506541e-05,6.284783995783829e-05,6.594238273516546e-05,6.401420900986654e-05,7.659196256067441e-05,5.3742378651882054e-05,5.9372361533645625e-05,6.799762491452698e-05,7.189516549544057e-05,7.133679278940203e-05,7.130756410066338e-05,5.7881311933134586e-05,7.971811996916416e-05,7.741599987612034e-05,6.129934507688633e-05,6.725597868795737e-05,7.361558877000505e-05,5.186637425325712e-05,8.369834482167121e-05,8.749052888859785e-05,0.00012841420735970016,6.656173219071569e-05,6.389551064597064e-05,7.388974977608293e-05,7.246258971585113e-05,6.394624352716107e-05,5.593534140884508e-05
T,7.205013321131478e-05,8.279634759336145e-05,5.174733778106667e-05,4.6499228871087755e-05,0.00014969816904665187,5.9377500335420594e-05,7.079641661098542e-05,9.791544827080263e-05,0.00011751527404250946,0.00010759185832117091,7.963620892060607e-05,8.348124466521666e-05,0.00010314869772430117,7.182551784901424e-05,0.00012865025370898596,8.238466437950533e-05,9.979394634713482e-05,6.357801801110183e-05,7.470759567656732e-05,6.49529359353675e-05,4.474134434110487e-05,7.329274324318419e-05,6.434137792596153e-05,6.656173219071569e-05,0.00019533029613659828,7.211099543461615e-05,9.166934646368301e-05,9.357211693260744e-05,5.0916439801489794e-05,0.00012776654815441538
TSLA,0.0002811283792911015,0.00011895914651666939,0.0003222384739539846,0.0002763835188486448,0.00016644528154881254,0.00012607484364526972,0.0002993145709153323,0.00016268106854877088,0.0001353325524464154,0.00015669412833336585,0.00023095565623903317,0.00015730220553651273,0.00027317201494545993,6.431307561564204e-05,0.00013717025122876432,7.705702860254476e-05,0.00022016624648919341,0.0002554001740024643,7.974241698785642e-05,0.0002621048432182185,0.0003139396104109213,0.0004452010921236272,7.492988679472409e-05,6.389551064597064e-05,7.211099543461615e-05,0.001405860960801065,0.00011604325249855428,0.0001973233697386308,7.566784562082649e-05,0.00012118508795871411
UNH,0.0001319146878660983,0.00011969747281847231,0.00013437600165447562,0.00011502438436646407,0.00014388649208011163,8.658254841552944e-05,0.00012103794105647935,0.00012309102543626332,0.00012420332984089882,0.00010315870643097436,0.00013640929050625538,0.00010787610120354052,0.00013314502983792636,9.332120950799085e-05,0.0001259235972063023,7.733645427268051e-05,0.00014093201429176783,0.00012229409304765962,9.672114760305018e-05,0.00013386128816291986,0.0001224749229261368,0.00017536225025019996,7.316056477043662e-05,7.388974977608293e-05,9.166934646368301e-05,0.00011604325249855428,0.00027558634024178426,0.00013382553954784852,6.348874948491009e-05,0.00011959015757946387
V,0.00016777327702981824,0.00011038983565673618,0.00020276566414826453,0.00015763313618563724,0.0001683801977214381,9.117634620135573e-05,0.00019425957898704539,0.00015461551121457508,0.00014498795300512738,0.00015644566108056213,0.00017935000919929367,0.00012582463770771969,0.00017520592969741457,8.19626598369482e-05,0.00014983717807827247,9.69912826880821e-05,0.00026060929458398863,0.00017845663855976563,9.29580483866093e-05,0.0001784396716187322,0.0001578663924253048,0.000244653818700316,7.79322321121961e-05,7.246258971585113e-05,9.357211693260744e-05,0.0001973233697386308,0.00013382553954784852,0.0002540109534937227,5.8174498483350906e-05,0.00014592570514633386
WMT,7.392506809051738e-05,5.213635151114086e-05,7.251324267354217e-05,7.112228220097545e-05,5.8979076820958414e-05,8.707843170154827e-05,6.379281201769966e-05,7.20509238406912e-05,5.125941835751474e-05,5.011769445635574e-05,6.403450214457976e-05,7.414095398430978e-05,8.000376392411738e-05,5.554182224817691e-05,5.113224239150686e-05,5.0091979177567315e-05,6.1032801079940956e-05,6.11193999828015e-05,4.8086862171779676e-05,7.473335231686422e-05,7.672810876316415e-05,0.00010696486401869708,6.35433656054568e-05,6.394624352716107e-05,5.0916439801489794e-05,7.566784562082649e-05,6.348874948491009e-05,5.8174498483350906e-05,0.0001349974778307739,4.912910958303814e-05
XOM,0.00011102287938864294,0.00010472523553728627,8.689261928920079e-05,7.60730945308412e-05,0.000233774140561175,5.995447903063962e-05,9.706641397087878e-05,0.0001359479914031248,0.00027233254851596216,0.0001526628268497746,0.0001326772721360479,9.495534790627431e-05,0.00015916760591971494,7.512769361042183e-05,0.00019856406859197108,9.475234236620485e-05,0.0001585711311015077,0.00010928968869631221,8.126599989837385e-05,9.894902724743985e-05,6.789133427967526e-05,0.00015237578798169346,6.298232441138795e-05,5.593534140884508e-05,0.00012776654815441538,0.00012118508795871411,0.00011959015757946387,0.00014592570514633386,4.912910958303814e-05,0.0003424198947401957
